SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
25340,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,29-04-2020 08:30,11.68
25341,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,30-04-2020 08:30,17.27
25342,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,01-05-2020 08:30,24.13
25343,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,02-05-2020 08:30,57.4
25344,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,03-05-2020 08:30,41.91
25345,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,04-05-2020 08:30,33.52
25346,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,05-05-2020 08:30,45.21
25347,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,06-05-2020 08:30,25.9
25348,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,07-05-2020 08:30,32.51
25349,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,10-05-2020 08:30,48.26
25350,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,11-05-2020 08:30,16.25
25351,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,12-05-2020 08:30,9.9
25352,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,13-05-2020 08:30,4.57
25353,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,14-05-2020 08:30,29.97
25354,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,15-05-2020 08:30,48.26
25355,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,17-05-2020 08:30,25.9
25356,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,19-05-2020 08:30,34.79
25357,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,20-05-2020 08:30,4.31
25358,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,21-05-2020 08:30,8.89
25359,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,23-05-2020 08:30,23.87
25360,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,25-05-2020 08:30,41.4
25361,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,26-05-2020 08:30,46.99
25362,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,27-05-2020 08:30,24.13
25363,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,28-05-2020 08:30,19.05
25364,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,29-05-2020 08:30,7.62
25365,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,30-05-2020 08:30,27.94
25366,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,31-05-2020 08:30,11.43
25367,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,08-06-2020 08:30,160.52
25368,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,11-06-2020 08:30,33.78
25369,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,16-06-2020 08:30,33.02
25370,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,17-06-2020 08:30,8.12
25371,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,18-06-2020 08:30,16.51
25372,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,22-06-2020 08:30,25.9
25373,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,26-06-2020 08:30,145.28
25374,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,27-06-2020 08:30,4.31
25375,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,28-06-2020 08:30,49.02
25376,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,29-06-2020 08:30,227.07
25377,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,01-07-2020 08:30,16
25378,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,02-07-2020 08:30,39.37
25379,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,03-07-2020 08:30,22.86
25380,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,04-07-2020 08:30,8.89
25381,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,07-07-2020 08:30,11.17
25382,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,09-07-2020 08:30,36.32
25383,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,10-07-2020 08:30,95.75
25384,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,11-07-2020 08:30,70.1
25385,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,12-07-2020 08:30,55.88
25386,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,13-07-2020 08:30,44.7
25387,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,14-07-2020 08:30,17.27
25388,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,18-07-2020 08:30,11.43
25389,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,19-07-2020 08:30,34.29
25390,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,20-07-2020 08:30,19.3
25391,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,21-07-2020 08:30,105.41
25392,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,22-07-2020 08:30,29.21
25393,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,23-07-2020 08:30,15.74
25394,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,24-07-2020 08:30,84.32
25395,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,28-07-2020 08:30,10.16
25396,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,10-08-2020 08:30,10.81
25397,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,13-08-2020 08:30,8.63
25398,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,17-08-2020 08:30,45.72
25399,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,19-08-2020 08:30,28.7
25400,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,20-08-2020 08:30,11.68
25401,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,31-08-2020 08:30,41.91
25402,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,01-09-2020 08:30,11.43
25403,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,06-09-2020 08:30,16.25
25404,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,07-09-2020 08:30,34.29
25405,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,08-09-2020 08:30,54.61
25406,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,15-09-2020 08:30,61.97
25407,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,16-09-2020 08:30,118.87
25408,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,17-09-2020 08:30,54.86
25409,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,21-09-2020 08:30,6.35
25410,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,22-09-2020 08:30,10.16
25411,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,23-09-2020 08:30,88.39
25412,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,24-09-2020 08:30,80.01
25413,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,25-09-2020 08:30,57.91
25414,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,26-09-2020 08:30,98.29
25415,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,06-10-2020 08:30,6.35
25416,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,07-10-2020 08:30,9.65
25417,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,24-10-2020 08:30,29.97
25418,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,25-10-2020 08:30,5.84
25419,Saudatari v/d Compound,Assam,18,Assam,280,BARPETA,BARPETA,-,-,-,-,-,-,-,-,26.58230278,91.09580278,20-11-2020 08:30,11.43
25420,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,12-01-2001 08:30,2.03
25421,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,13-01-2001 08:30,12.03
25422,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,21-01-2001 08:30,1.02
25423,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,27-01-2001 08:30,7.02
25424,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,28-01-2001 08:30,12.03
25425,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,02-02-2001 08:30,2.02
25426,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,05-02-2001 08:30,7.03
25427,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,06-02-2001 08:30,12.03
25428,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,11-02-2001 08:30,7.03
25429,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,12-02-2001 08:30,1.02
25430,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,21-02-2001 08:30,11.02
25431,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,22-02-2001 08:30,2.03
25432,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,25-03-2001 08:30,46.03
25433,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,26-03-2001 08:30,4.03
25434,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,27-03-2001 08:30,1.02
25435,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,31-03-2001 08:30,5.02
25436,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,01-04-2001 08:30,2.03
25437,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,02-04-2001 08:30,6.02
25438,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,04-04-2001 08:30,23.04
25439,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,05-04-2001 08:30,1.03
25440,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,06-04-2001 08:30,18.03
25441,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,09-04-2001 08:30,36.04
25442,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,10-04-2001 08:30,8.04
25443,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,11-04-2001 08:30,25.04
25444,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,14-04-2001 08:30,23.04
25445,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,15-04-2001 08:30,9.04
25446,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,16-04-2001 08:30,12.04
25447,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,18-04-2001 08:30,19.02
25448,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,20-04-2001 08:30,16.03
25449,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,23-04-2001 08:30,1.04
25450,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,25-04-2001 08:30,5.02
25451,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,26-04-2001 08:30,3.02
25452,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,27-04-2001 08:30,2.03
25453,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,28-04-2001 08:30,8.03
25454,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,30-04-2001 08:30,13.04
25455,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,01-05-2001 08:30,2.02
25456,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,04-05-2001 08:30,2.04
25457,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,07-05-2001 08:30,2.01
25458,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,09-05-2001 08:30,24.02
25459,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,10-05-2001 08:30,8.04
25460,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,12-05-2001 08:30,25.01
25461,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,13-05-2001 08:30,52.04
25462,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,14-05-2001 08:30,22.02
25463,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,16-05-2001 08:30,64.02
25464,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,17-05-2001 08:30,46.03
25465,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,18-05-2001 08:30,38.04
25466,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,19-05-2001 08:30,53.04
25467,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,21-05-2001 08:30,3.04
25468,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,22-05-2001 08:30,2.04
25469,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,25-05-2001 08:30,3.04
25470,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,26-05-2001 08:30,6.02
25471,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,01-06-2001 08:30,2.03
25472,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,02-06-2001 08:30,3.02
25473,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,03-06-2001 08:30,25.04
25474,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,04-06-2001 08:30,9.04
25475,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,05-06-2001 08:30,1.04
25476,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,06-06-2001 08:30,2.02
25477,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,08-06-2001 08:30,8.04
25478,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,09-06-2001 08:30,4.02
25479,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,10-06-2001 08:30,51.04
25480,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,11-06-2001 08:30,3.02
25481,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,12-06-2001 08:30,3.02
25482,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,13-06-2001 08:30,5.03
25483,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,14-06-2001 08:30,33.04
25484,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,15-06-2001 08:30,12.02
25485,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,16-06-2001 08:30,62.04
25486,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,17-06-2001 08:30,23.02
25487,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,18-06-2001 08:30,18.03
25488,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,19-06-2001 08:30,33.04
25489,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,20-06-2001 08:30,1.02
25490,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,21-06-2001 08:30,1.04
25491,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,22-06-2001 08:30,1.02
25492,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,23-06-2001 08:30,1
25493,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,24-06-2001 08:30,1.04
25494,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,25-06-2001 08:30,22.03
25495,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,26-06-2001 08:30,32.03
25496,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,27-06-2001 08:30,1.02
25497,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,28-06-2001 08:30,52.03
25498,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,29-06-2001 08:30,15.04
25499,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,30-06-2001 08:30,51.02
25500,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,01-07-2001 08:30,16.03
25501,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,05-07-2001 08:30,2.02
25502,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,06-07-2001 08:30,2.03
25503,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,07-07-2001 08:30,7.02
25504,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,10-07-2001 08:30,42.03
25505,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,11-07-2001 08:30,8.03
25506,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,12-07-2001 08:30,6.04
25507,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,17-07-2001 08:30,47.03
25508,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,20-07-2001 08:30,7.02
25509,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,21-07-2001 08:30,2.03
25510,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,22-07-2001 08:30,5.03
25511,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,23-07-2001 08:30,1.04
25512,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,24-07-2001 08:30,8.02
25513,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,25-07-2001 08:30,24.03
25514,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,26-07-2001 08:30,1.03
25515,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,27-07-2001 08:30,15.03
25516,Silghat,Assam,18,Assam,297,NAGAON,NAGAON,-,-,-,-,-,-,-,-,26.59722222,92.92472222,28-07-2001 08:30,3.02
